"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://www.lupo.com.br/produtos/lingerie/kit-com-3","126","22","5.727","71.436","Fairly Easy","","","","","","","","","","pt-BR","24fe07401e3ddacdde5e3be43383838f","Indexable",""
"https://www.lupo.com.br/top-lobinha-kf-sc-18700-001/p","82","18","4.556","59.836","Fairly Hard","","","","","","","","","","pt-BR","95499c55564cb200b5f0d2f35d1cb270","Indexable",""
"https://www.lupo.com.br/calcinha-disney-kf-princesas-k3-18201-089/p","49","13","3.769","73.519","Fairly Easy","","","","","","","","","","pt-BR","f5f63484ef27d850bdf75744edae6a9d","Indexable",""
"https://www.lupo.com.br/calcinha-lobinha-kf-estampada-k3-18110-089/p","48","13","3.692","67.375","Normal","","","","","","","","","","pt-BR","696394b16a97110af8abda60273fe5b4","Indexable",""
"https://www.lupo.com.br/calcinha-lobinha-kf-basica-kit3-18102-089/p","137","27","5.074","51.628","Fairly Hard","","","","","","","","","","pt-BR","efe62f512944cec68b66468063df2a1f","Indexable",""
"https://www.lupo.com.br/produtos/lingerie","201","45","4.467","100.000","Very Easy","","","","","","","","","","pt-BR","1defe3ecd52f181bd0d790ff58ba3989","Indexable",""
"https://www.lupo.com.br/feminino/sutia/top","718","90","7.978","56.638","Fairly Hard","","","","","","","","","","pt-BR","698d8b712798c6dfae13c4e60cefe13a","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/longos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","106","22","4.818","76.641","Fairly Easy","","","","","","","","","","pt-BR","840070f128c2f77448125b168e69cd41","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/produtos/pijamas/longos","493","77","6.403","50.184","Fairly Hard","","","","","","","","","","pt-BR","f226201a9278017ef952f579b162d83f","Indexable",""
"https://www.lupo.com.br/pijama-lupo-kf-moletom-22622-001/p","50","14","3.571","57.698","Fairly Hard","","","","","","","","","","pt-BR","f4348b2532dcf624ded7d10e7d62c147","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","100","19","5.263","88.975","Easy","","","","","","","","","","pt-BR","a1afcdba96ba625c6e24c794404fe8f1","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-lupo-kf-shdoll-cachorrinho-22621-001/p","50","14","3.571","54.314","Fairly Hard","","","","","","","","","","pt-BR","79ac351ebabb7d2a8735a164982b5afc","Indexable",""
"https://www.lupo.com.br/pijama-lupo-kf-florido-22611-001/p","42","12","3.500","86.454","Easy","","","","","","","","","","pt-BR","5a3b1a05fbefc381a8104f7617cc4cb9","Indexable",""
"https://www.lupo.com.br/pijama-curto-kf-lupo-dolce-vita-22674-900/p","131","27","4.852","47.564","Hard","","","","","","","","","","pt-BR","de3ce39f67853f315cc7fc964bf3fc87","Indexable",""
"https://www.lupo.com.br/pijama-curto-kf-lupo-natal-cats-22673-900/p","131","27","4.852","47.564","Hard","","","","","","","","","","pt-BR","2bc78593d2f7d6899727d5532bb2b2ac","Indexable",""
"https://www.lupo.com.br/produtos/meias/uau","455","66","6.894","43.095","Hard","","","","","","","","","","pt-BR","c862a6f98e4bc561a858a32569114b5e","Indexable",""
"https://www.lupo.com.br/produtos/meias/classicas","526","82","6.415","59.271","Fairly Hard","","","","","","","","","","pt-BR","f558f3ff401a88650745e1ce73d98b4c","Indexable",""
"https://www.lupo.com.br/produtos/meias","495","80","6.188","62.460","Normal","","","","","","","","","","pt-BR","d8dab36105fa2dd717c29ff26583a85","Indexable",""
"https://www.lupo.com.br/produtos/meias/esportivas","528","81","6.519","59.379","Fairly Hard","","","","","","","","","","pt-BR","cf2a63ab3709bf012ea4f3cede185470","Indexable",""
"https://www.lupo.com.br/produtos/d","777","107","7.262","61.186","Normal","","","","","","","","","","pt-BR","e4c1476fcc128dc7086fb142404275e5","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/produtos/pijamas/pijamas","531","86","6.174","54.470","Fairly Hard","","","","","","","","","","pt-BR","58cb79476f1b74743cf2ea23bdceeb2b","Indexable",""
"https://www.lupo.com.br/produtos/pijamas","194","45","4.311","98.236","Very Easy","","","","","","","","","","pt-BR","79e0278c19b0bea1b4ee9af683c5a30f","Indexable",""
