"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://lolaaviamentos.com.br/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","65","32","0","22.540","0","0","0","0","0","0","","","","","","0.027","","","","","","1.1","","","","","","https://lolaaviamentos.com.br/cdn-cgi/l/email-protection","2026-07-23 13:55:21"
"https://lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Aba Plástica","12","112","Compre online Aba Plástica por R$435,90. Temos aba plástica para boné curva 19,6kg ab-60, aba plástica para boné curva 20kg ab-230 e mais. Faça seu pedido e pague-o online.","172","1099","","0","Aba Plástica","12","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","","","","","","481796","92069","92069","35.270","","558","188","2.968","75.103","Fairly Easy","0.826","1","2","","87","33","0","23.240","103","41","0","14","6","0","","","","","ff75f13c0bd838550a120afbd0471d9e","0.443","Thu, 23 Jul 2026 16:55:21 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","2026-07-23 13:55:21"
"https://lolaaviamentos.com.br/entretela-alfaiataria/algodao/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Algodão","7","73","Compre online Algodão por R$112,90. Temos Entretelas Tecido de Algodão Termocolante ETP e mais. Faça seu pedido e pague-o online.","129","839","","0","Algodão","7","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","","","","","","487595","93424","93424","35.789","","527","163","3.233","77.376","Fairly Easy","0.779","1","2","","81","33","0","23.240","88","38","0","14","6","0","","","","","961cad93ce3b382cfaca96615f9b81d6","0.264","Thu, 23 Jul 2026 16:55:21 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/entretela-alfaiataria/algodao/","2026-07-23 13:55:21"
"https://lolaaviamentos.com.br/account/login/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","64","32","0","22.540","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://lolaaviamentos.com.br/account/login/","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/entretela-alfaiataria/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Entretelas para Alfaiataria","27","234","Variedade de filmes hidrossolúveis, termossolúveis e termocolante para patch.","77","484","","0","Alfaiataria","11","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/","","","","","","944346","130613","130613","50.035","","1048","304","3.447","99.200","Very Easy","0.832","1","1","","52","9","0","6.340","151","53","0","14","6","0","","","","","c0cc8ea28d04577c2e884e30b7b6bb10","0.558","Thu, 23 Jul 2026 16:55:22 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/entretela-alfaiataria/","2026-07-23 13:55:21"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela Termocolante Leve 50g","31","297","Entretela tecido termocolante leve 50g , ideal para reforço e acabamento profissional em roupas. Compre agora e garanta qualidade e durabilidade!","145","909","","0","Entretela de TNT (Micro Ponto) Termocolante 70g Lab-407/408","59","Total: R$0,00","13","R$55,90","7","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","","","","","","741492","143485","143485","54.966","","937","262","3.576","72.107","Fairly Easy","0.898","1","2","","69","12","0","8.450","111","40","0","23","14","0","","","","","d1daecfbead867b2edf491628180316e","0.655","Thu, 23 Jul 2026 16:55:22 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","2026-07-23 13:55:21"
"https://lolaaviamentos.com.br/bordado1/filmes/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Filmes","6","60","Compre online Filmes por . Temos filme plástico mágico para bordado 45g, filme hidrossolúvel para bordado 40g fh-10 e mais. Faça seu pedido e pague-o online.","157","988","","0","Filmes","6","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/filmes/","","","","","","483631","94429","94429","36.174","","574","180","3.189","82.741","Easy","0.846","1","2","","85","33","0","23.240","98","40","0","14","6","0","","","","","1cce83f64f5a208b92cc9f88ea3f106","0.180","Thu, 23 Jul 2026 16:55:22 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/bordado1/filmes/","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/insumos-para-bones/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insumos para Bonés","18","181","Aqui você encontra grande variedades de insumos para confecção de bonés.","72","474","","0","Insumos para Bonés","18","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/","","","","","","1328606","124725","124725","47.780","","919","303","3.033","88.870","Easy","0.484","1","1","","49","10","0","7.040","149","54","0","14","6","0","","","","","c5328db3772ca80ecefa207103606604","0.089","Thu, 23 Jul 2026 14:57:52 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/insumos-para-bones/","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Tela de Poliéster Mesh: Leve, Resistente e Respirável","53","476","Tela de Poliéster Mesh oferece leveza, ventilação e resistência ideal para vestuário e acessórios. Compre agora e garanta conforto e qualidade!","143","878","","0","Tela de Poliéster Mesh","22","Total: R$0,00","13","R$269,90","8","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","","","","","","828890","138041","138041","52.881","","965","252","3.829","70.744","Fairly Easy","0.794","1","2","","29","3","0","2.110","100","40","0","22","13","0","","","","","e3689eb599613b8c4549a294c83603f1","0.524","Thu, 23 Jul 2026 16:55:23 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","2026-07-23 13:55:22"
"https://lolaaviamentos.com.br/bordado1/termocolante/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Entretelas Termocolantes","24","231","As entretelas termocolantes possuem vasta utilização como estrutura para fardamentos e camisarias, forros, acabamentos em bordados, etc.","136","881","","0","Termocolante","12","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/termocolante/","","","","","","567646","95956","95956","36.759","","648","210","3.086","74.584","Fairly Easy","0.839","1","2","","91","33","0","23.240","113","43","0","14","6","0","","","","","bf32a72cd2b044519f4a71ce1ae834c1","0.593","Thu, 23 Jul 2026 16:55:23 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/bordado1/termocolante/","2026-07-23 13:55:23"
"https://www.lolaaviamentos.com.br/insumos-para-bones/","text/html; charset=UTF-8","200","OK","Indexable","","Insumos para Bonés","18","181","Aqui você encontra grande variedades de insumos para confecção de bonés.","72","474","","0","Insumos para Bonés","18","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/","","","","","","1328774","124712","124712","47.775","","919","303","3.033","88.870","Easy","0.484","1","1","","349","142","0","100.000","149","47","0","14","6","0","","","","","4417dd54e76f7ed8e6ae2115e996cd00","0.219","Thu, 23 Jul 2026 16:55:23 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/","2026-07-23 13:55:23"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela de TNT (Micro Ponto) Termocolante 60g Lab-409/410","59","564","As Entretelas de Alfaiataria LAB são essenciais para quem busca durabilidade, reforço e um acabamento profissional em peças como blazers, vestidos, bonés, go...","160","1007","","0","Entretela de TNT (Micro Ponto) Termocolante 60g Lab-409/410","59","Total: R$0,00","13","R$52,00","7","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","","","","","","741478","142916","142916","54.748","","937","262","3.576","72.107","Fairly Easy","0.898","1","2","","63","12","0","8.450","111","40","0","23","14","0","","","","","ab34de19a1045f2391cc8a87093e00d9","0.081","Thu, 23 Jul 2026 14:58:47 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","2026-07-23 13:55:24"
"https://lolaaviamentos.com.br/account/reset","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","32","32","0","22.540","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://lolaaviamentos.com.br/account/reset","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/bordado1/hidrossoluvel/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Entretela Hidrossolúvel","23","207","As entretelas hidrossolúveis podem ser dissolvidas em água fria ou quente, a vantagem é a facilidade de limpeza do bordado.","123","771","","0","Hidrossolúvel","13","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","","","","","","543728","100956","100956","38.674","","626","188","3.330","84.664","Easy","0.832","1","2","","87","33","0","23.240","100","40","0","14","6","0","","","","","722057368399cb318d8785222e76b762","0.200","Thu, 23 Jul 2026 16:55:24 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/bordado1/hidrossoluvel/","2026-07-23 13:55:24"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","text/html; charset=UTF-8","200","OK","Indexable","","Tela de Poliéster 105g 1,55 x 100m","34","313","A tela de poliéster Lola possui variedade de cores e é muito utilizada na confecção de bonés, bolsos laterais de mochilas, necessaires e outros.","144","873","","0","Tela de Poliéster LT 105g","25","Total: R$0,00","13","R$999,90","8","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","","","","","","1038504","144241","144241","55.256","","867","250","3.468","77.927","Fairly Easy","0.565","1","2","","80","19","0","13.380","101","38","0","35","26","0","","","","","24ef149494f9ea570040e9ca6aebd11a","0.095","Thu, 23 Jul 2026 16:08:02 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","2026-07-23 13:55:24"
"https://www.lolaaviamentos.com.br/trocas-devolucoes/","text/html; charset=UTF-8","200","OK","Indexable","","Trocas e Devoluções","19","185","  Condições gerais As ocorrências que envolvam troca ou devolução devem ser comunicadas sempre à nossa CENTRAL DE ATENDIMENTO, a qual orientará você sobre os...","160","1053","","0","Trocas e Devoluções","19","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/trocas-devolucoes/","","","","","","367492","83993","83993","32.176","","1350","243","5.556","38.388","Hard","2.450","1","1","","154","142","0","100.000","78","35","0","14","6","0","","","","","abee6b60f305319eccabcb796ca0b9c9","0.461","","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/trocas-devolucoes/","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.051","","","","","","1.1","","","","","","https://lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","text/html; charset=UTF-8","200","OK","Indexable","","Regulador Plástico para Boné 1.000 unidades","43","402","Conheça os reguladores plásticos para bonés snapback. Compostos de material não-reciclado, possuem inúmeras vantagens.","118","781","","0","Regulador Plástico Proflex para Boné 1.000 und.","47","Total: R$0,00","13","R$189,90","8","","","","https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","","","","","","635169","128617","128617","49.271","","901","231","3.900","68.793","Normal","0.945","1","2","","70","17","0","11.970","91","36","0","27","18","0","","","","","7c00eaa0952ce6c58eaee5f0285a0e9d","0.609","Thu, 23 Jul 2026 16:55:25 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/bordado1/rasgo-facil/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Rasgo Fácil","11","102","Compre online Rasgo Fácil por R$49,90. Temos entretela não tecido para bordado rasgável 70g lec-70, entretela não tecido para bordado rasgável 50g lec-50 e mais. Faça seu pedido e pague...","188","1184","","0","Rasgo Fácil","11","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","","","","","","840170","125813","125813","48.197","","805","238","3.382","92.003","Very Easy","0.774","1","2","","98","33","0","23.240","125","45","0","14","6","0","","","","","fda90ada438da82a926612e0ac9fa0cf","0.214","Thu, 23 Jul 2026 16:55:25 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/bordado1/rasgo-facil/","2026-07-23 13:55:25"
"https://lolaaviamentos.com.br/entretela-de-memoria/preta/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Preta","5","49","Compre online Preta por R$261,90. Temos Entretela Cavalinho de Memória Termocolante Preta 290g e mais. Faça seu pedido e pague-o online.","136","882","","0","Preta","5","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","","","","","","408556","88468","88468","33.890","","497","159","3.126","71.741","Fairly Easy","0.883","1","2","","81","33","0","23.240","88","38","0","14","6","0","","","","","f05630178a8a15e304d86b73a27a3158","0.221","Thu, 23 Jul 2026 16:55:26 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/entretela-de-memoria/preta/","2026-07-23 13:55:26"
"https://lolaaviamentos.com.br/maquinas-acessorios/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Máquinas para Confecção","23","232","Conheça a variedade de máquinas Lola Soluções voltados para a área da confecção de bonés e vestuário!","101","654","","0","Máquinas e Acessórios","21","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/maquinas-acessorios/","","","","","","545200","94473","94473","36.191","","603","204","2.956","69.429","Normal","0.794","1","1","","81","33","0","23.240","113","46","0","14","6","0","","","","","95a5c963db794d43daa7d51d3a59dde0","0.604","Thu, 23 Jul 2026 16:55:26 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/maquinas-acessorios/","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/","text/html; charset=UTF-8","200","OK","Indexable","","Entretelas para Alfaiataria","27","234","Variedade de filmes hidrossolúveis, termossolúveis e termocolante para patch.","77","484","","0","Alfaiataria","11","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/","","","","","","944514","130648","130648","50.049","","1048","304","3.447","99.200","Very Easy","0.832","1","1","","353","142","0","100.000","151","47","0","14","6","0","","","","","49b59358a74139556826d87b2c5f3408","0.115","Thu, 23 Jul 2026 14:55:19 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/entretela-alfaiataria/","2026-07-23 13:55:26"
"https://lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Entretelas de Algodão Termocolante","34","326","Entretela 100% algodão termocolante ideal para colarinhos e golas. Toque e dureza variados para acabamento sofisticado. Compre e eleve seu projeto!","147","933","","0","Entretelas Tecido de Algodão Termocolante ETP","45","Total: R$0,00","13","R$112,90","8","","","","https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","","","","","","781829","144001","144001","55.164","","902","247","3.652","72.852","Fairly Easy","0.795","1","2","","29","3","0","2.110","100","40","0","22","13","0","","","","","1f118f3636f062b50ec202a9aaceb5ea","0.588","Thu, 23 Jul 2026 16:55:27 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","2026-07-23 13:55:26"
"https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","text/html; charset=UTF-8","200","OK","Indexable","","Aparelho de Bronze para Viés 25 e 30mm - Ajuste Preciso","55","514","Aparelho de bronze ideal para aplicar viés de 25 e 30mm em bonés, garantindo costura perfeita. Aproveite e ajuste seu trabalho com precisão!","140","874","","0","Aparelho de Bronze","18","Total: R$0,00","13","R$2.200,00","10","","","","https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","","","","","","677404","132383","132383","50.713","","852","264","3.227","75.964","Fairly Easy","0.840","1","2","","73","18","0","12.680","114","44","0","21","12","0","","","","","b910e5b13def6b35cbbac6f4031fc35b","0.682","Thu, 23 Jul 2026 16:55:27 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","2026-07-23 13:55:27"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","text/html; charset=UTF-8","200","OK","Indexable","","Botão de Forrar / Encapar para Boné 15mm 1.000un.","49","467","O botão de forrar ou botão de encapar para boné Lola, é aplicado na parte superior do boné utilizando um método de fixação inovador.","132","832","","0","Botão de Forrar / Encapar para Boné 13 mm 1.000 un.","51","Total: R$0,00","13","R$54,90","7","","","","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","","","","","","1234102","154302","154302","59.110","","1016","302","3.364","82.266","Easy","0.551","1","2","","65","10","0","7.040","130","44","0","19","10","0","","","","","3309608dd969b04ee578253403b75f02","0.201","Thu, 23 Jul 2026 14:57:54 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","2026-07-23 13:55:27"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela Hidrossolúvel para Bordado 60g 52cm x 25m","51","484","A entretela hidrossolúvel podem ser dissolvida em água fria ou quente, a vantagem é a facilidade de limpeza do bordado.","119","743","","0","Entretela Hidrossolúvel para Bordado 60g Laf-60","47","Total: R$0,00","13","R$3.448,85","10","","","","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","","","","","","707141","140260","140260","53.731","","890","266","3.346","71.501","Fairly Easy","0.873","1","2","","50","9","0","6.340","101","38","0","19","10","0","","","","","b584731198c898bd44b5ed1701f1a26d","0.757","Thu, 23 Jul 2026 16:55:28 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","2026-07-23 13:55:27"
"https://lolaaviamentos.com.br/entretela-de-memoria/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Entretela de Memória Termocolante","33","323","Compre entretelas de memória termocolantes em várias gramaturas e cores. Ideal para estruturar bonés, bolsas, roupas e evitar deformações.","138","880","","0","Entretela de Memória","20","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/","","","","","","556454","94995","94995","36.391","","660","231","2.857","71.780","Fairly Easy","0.861","2","1","","31","4","0","2.820","120","47","0","14","6","0","","","","","880a5281c1bc9f39e50977dde2ac9c31","0.598","Thu, 23 Jul 2026 16:55:30 GMT","","","","pt","1.1","","","","","","https://lolaaviamentos.com.br/entretela-de-memoria/","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","text/html; charset=UTF-8","200","OK","Indexable","","Cinza","5","50","Compre online Cinza por R$260,90. Temos entretela cavalinho de memória termocolante cinza 330g, entretela cavalinho de memória termocolante cinza 285g e mais. Faça seu pedido e pag...","183","1174","","0","Cinza","5","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","","","","","","434264","89606","89606","34.326","","519","170","3.053","71.865","Fairly Easy","0.871","2","2","","241","110","0","77.460","93","37","0","14","6","0","","","","","767b12620703111dc32f756bf2c60592","0.663","Thu, 23 Jul 2026 16:55:30 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/account/login/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","220","110","0","77.460","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://www.lolaaviamentos.com.br/account/login/","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela Cavalinho de Memória Termocolante Cinza","49","471","A entretela de memória (ou entretela cavalinho) é utilizada para estruturar bonés, fardas, cortinas, vestidos, bolsas e muitos outros artigos.","142","858","","0","Entretela Cavalinho de Memória Termocolante Cinza 285g","54","Total: R$0,00","13","R$2.599,90","10","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","","","","","","590437","130227","130227","49.887","","898","256","3.508","69.591","Normal","1.022","2","2","","39","6","0","4.230","96","37","0","19","10","0","","","","","80db5e2ccb44c73c21c346a44fa623bb","0.640","Thu, 23 Jul 2026 16:55:30 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela Cavalinho de Memória Termocolante Cinza 330g","54","520","A Entretela de Memória (também chamada de entretela cavalinho ou entretela inteligente) é regularmente utilizada para forrar e estruturar bonés, fardas farda...","160","990","","0","Entretela Cavalinho de Memória Termocolante Cinza 330g","54","Total: R$0,00","13","R$2.881,90","10","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","","","","","","708862","138847","138847","53.190","","960","287","3.345","73.279","Fairly Easy","0.920","2","2","","41","7","0","4.930","104","40","0","19","10","0","","","","","5e317fa215fccf2900a4ec72d5c53ed","0.793","Thu, 23 Jul 2026 16:55:30 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","text/html; charset=UTF-8","200","OK","Indexable","","Regulador Plástico","18","167","Compre online Regulador Plástico por R$189,90. Temos Regulador Plástico Proflex para Boné 1.000 und. e mais. Faça seu pedido e pague-o online.","142","908","","0","Regulador Plástico","18","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","","","","","","452004","89720","89720","34.370","","518","161","3.217","70.953","Fairly Easy","0.836","2","2","","238","110","0","77.460","88","36","0","14","6","0","","","","","ce1a47be05c20e8eb8328b5ef823656a","0.479","Thu, 23 Jul 2026 16:55:31 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","2026-07-23 13:55:30"
"https://www.lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","","","","","","1.1","","","","","","https://www.lolaaviamentos.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/bordado1/filmes/","text/html; charset=UTF-8","200","OK","Indexable","","Filmes","6","60","Compre online Filmes por . Temos filme plástico mágico para bordado 45g, filme hidrossolúvel para bordado 40g fh-10 e mais. Faça seu pedido e pague-o online.","157","988","","0","Filmes","6","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/filmes/","","","","","","483799","94396","94396","36.161","","574","180","3.189","82.741","Easy","0.846","2","2","","243","110","0","77.460","98","38","0","14","6","0","","","","","f6a607bcdf1a9b43b6064293deafa763","0.579","Thu, 23 Jul 2026 16:55:31 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/bordado1/filmes/","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","text/html; charset=UTF-8","200","OK","Indexable","","Entretela Hidrossolúvel","23","207","As entretelas hidrossolúveis podem ser dissolvidas em água fria ou quente, a vantagem é a facilidade de limpeza do bordado.","123","771","","0","Hidrossolúvel","13","Total: R$0,00","13","","0","","","","https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","","","","","","543896","100927","100927","38.663","","626","188","3.330","84.664","Easy","0.832","2","2","","246","110","0","77.460","100","38","0","14","6","0","","","","","c3560532986f18071a9821af455d4ce4","0.107","Thu, 23 Jul 2026 15:07:38 GMT","","","","pt","1.1","","","","","","https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","2026-07-23 13:55:31"
