"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1115","1115","1115","0.427","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.0","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","325","325","325","0.125","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.118","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/lightgallery/lightgallery.min.js?ver=1.6.12","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10692","10692","10692","4.096","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.111","Mon, 22 Jun 2026 20:32:05 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/lightgallery/lightgallery.min.js?ver=1.6.12","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=4.1.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","434","434","434","0.166","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.093","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=4.1.1","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","327","327","327","0.125","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-7.css?ver=1782160591","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","438","438","438","0.168","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.106","Mon, 22 Jun 2026 20:36:31 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-7.css?ver=1782160591","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles.js?ver=3.0.6","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8995","8995","8995","3.446","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","Mon, 22 Jun 2026 20:32:05 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/royal-elementor-addons/assets/js/lib/particles/particles.js?ver=3.0.6","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.7.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11072","11072","11072","4.241","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.090","Mon, 22 Jun 2026 20:31:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.7.0","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=10.7.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3424","3424","3424","1.312","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.129","Mon, 22 Jun 2026 20:31:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=10.7.0","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1061","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","12680","12680","12680","4.857","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.098","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1061","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4865","4865","4865","1.864","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.123","Fri, 17 Apr 2026 13:40:22 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","30364","30364","30364","11.632","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.101","Fri, 17 Apr 2026 13:40:22 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=4.1.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","273","273","273","0.105","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.102","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=4.1.1","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-549.css?ver=1782173435","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7713","7713","7713","2.955","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","Tue, 23 Jun 2026 00:10:35 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-549.css?ver=1782173435","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2906","2906","2906","1.113","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.095","Fri, 22 May 2026 17:10:29 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-300x300.webp","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/woo-products.js?ver=2.8.7","application/x-javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","482","482","482","0.185","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.082","Mon, 22 Jun 2026 20:31:53 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/header-footer-elementor/inc/js/woo-products.js?ver=2.8.7","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7302","7302","7302","2.797","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.093","Fri, 22 May 2026 17:27:24 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-300x300.webp","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/categoria-produto/automotivo/","text/html; charset=UTF-8","200","OK","Indexable","","Peças Automotivas em Ferro Fundido | Metal Indianópolis","55","514","Fornecedor de peças automotivas em ferro fundido para veículos pesados. Componentes usinados de alta ductilidade e resistência mecânica. Peça um orçamento!","155","1007","","0","0","","0","Automotivo","10","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/categoria-produto/automotivo/","","","","","","102293","23717","23717","9.086","","355","67","5.299","10.333","Very Hard","3.095","2","2","","22","7","0","16.670","34","13","0","3","3","0","","","","","e2c7055b2ba7dfd7e3ccd9b4bc55cf64","0.935","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/categoria-produto/automotivo/","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-1-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","12790","12790","12790","4.900","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Wed, 20 May 2026 12:30:22 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-1-convertido-de-jpg.webp","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","text/html; charset=UTF-8","200","OK","Indexable","","Camisa para Compressor de Ar | Metal Indianápolis","49","457","Procurando camisa para compressor de ar de alta performance? Conheça as opções usinadas em CNC e brunidas da Metal Indianápolis. Solicite um orçamento!","151","990","A camisa para compressor de ar da Metal Indianápolis é fabricada em ferro fundido de liga especialmente desenvolvida, garantindo alta dissipação de calor, excelente resistência e maior vida útil ao sistema. Projetada para compressores a pistão de alta e baixa pressão, a peça é usinada em tornos CNC para assegurar um rigoroso controle dimensional e circularidade perfeita. O componente oferece a flexibilidade de ser fornecido semi-acabado ou totalmente acabado (brunido com rugosidade controlada para perfeita uniformidade da camada de óleo). Ideal para sistemas de freio a ar, locomotivas e refrigeração industrial, conta com a confiabilidade e padrão de qualidade da certificação ISO 9001:2015.","698","4353","","0","Camisa para Compressor de Ar","28","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","","","","","","121799","28130","28130","10.776","","822","130","6.323","12.589","Very Hard","5.147","2","2","","31","10","0","23.810","42","18","0","3","3","0","","","","","a778263c37d8dcff8d3ca085ee5724d1","1.050","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/produto/anel-bipartido/","text/html; charset=UTF-8","200","OK","Indexable","","Anel Bipartido de Regulagem | Metal Indianápolis","48","436","Procurando anel bipartido para regulagem de pinhão? Conheça os modelos em ferro fundido de alta precisão da Metal Indianápolis. Solicite um orçamento!","150","958","O anel bipartido da Metal Indianápolis é uma peça de alta precisão essencial para a regulagem do pinhão do diferencial Mercedes, desempenhando um papel crucial no perfeito funcionamento do sistema de transmissão automotiva. Fabricado em ferro fundido de excelente resistência e durabilidade, o componente passa por rigorosos processos de usinagem e retificação para assegurar um controle dimensional impecável. Disponível em diversas espessuras e diâmetros padronizados, também pode ser confeccionado sob medida de acordo com o desenho ou amostra do cliente. Com fabricação ágil e estoque estratégico para pronta entrega, oferece o melhor custo-benefício do mercado de reposição com garantia ISO 9001:2015.","706","4520","","0","Anel Bipartido","14","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/anel-bipartido/","","","","","","119410","27494","27494","10.532","","826","131","6.305","12.082","Very Hard","5.182","2","2","","21","5","0","11.900","40","16","0","3","3","0","","","","","f951ce4ba343a7cbd8944ec51550401c","1.065","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/anel-bipartido/","2026-06-22 21:10:37"
"https://preview.indianapolis.com.br/empresa/","text/html; charset=UTF-8","200","OK","Indexable","","Fundição de Ferro Fundido | Metal Indianópolis","46","414","Conheça a Metal Indianópolis, fundição de ferro fundido com mais de 60 anos de tradição. Estrutura completa com usinagem CNC de precisão e ISO 9001!","148","953","","0","0","","0","","0","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/empresa/","","","","","","199632","34330","34330","13.151","","838","192","4.365","7.966","Very Hard","3.234","1","1","","92","42","0","100.000","37","11","0","3","3","0","","","","","cb1e7eba10259dc4c225a2e4ff014acc","1.931","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/empresa/","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4574","4574","4574","1.752","","0","","","","","0.000","2","8","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/images/placeholder.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6146","6146","6146","2.354","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/images/placeholder.png","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","text/html; charset=UTF-8","200","OK","Indexable","","Fundição de Peças Agrícolas | Metal Indianápolis","48","434","Procurando fundição de peças agrícolas de alta resistência? Conheça as soluções em ferro fundido e aço da Metal Indianápolis. Solicite seu orçamento!","149","935","A fundição de peças agrícolas da Metal Indianápolis entrega componentes de alta resistência mecânica e ao desgaste, projetados para suportar o trabalho pesado de máquinas, tratores e implementos no campo. Atendendo sob rigorosos padrões metalúrgicos, a empresa produz carcaças, engrenagens, mancais, suportes, cubos de roda e acoplamentos em ferro fundido cinzento, nodular ou aço fundido. Com suporte completo que vai desde o desenvolvimento do projeto e lote piloto até a usinagem final em estrutura própria, a Metal Indianápolis assegura total rastreabilidade por lote e a garantia de qualidade da certificação ISO 9001:2015.","628","3972","","0","Fundição de Peças Agrícolas","27","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","","","","","","119702","27536","27536","10.549","","805","131","6.145","17.946","Very Hard","5.075","2","2","","31","10","0","23.810","41","17","0","3","3","0","","","","","3ece205c056aef82f764243d7fb4377c","0.729","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-5-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","18750","18750","18750","7.183","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","Mon, 18 May 2026 19:29:44 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-5-1-convertido-de-png.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","text/html; charset=UTF-8","200","OK","Indexable","","Moldes Indústria Vidreira | Metal Indianápolis","46","401","Procurando moldes indústria vidreira com longa vida útil? Conheça os modelos em ferro fundido de alta qualidade da Metal Indianápolis. Faça sua cotação!","152","960","Os moldes indústria vidreira da Metal Indianápolis são fabricados em ligas especiais de ferro fundido de alta qualidade, sendo ideais para a produção de frascos, recipientes, utilidades domésticas e telhas de vidro, tanto pelo processo de sopro quanto de prensagem. Desenvolvidos sob medida a partir de desenhos ou amostras fornecidos pelo cliente, esses moldes oferecem excelente acabamento superficial e maior vida útil quando comparados aos produzidos por fundição contínua. Com um custo-benefício altamente superior em relação aos moldes de aço, garantem máxima eficiência para a linha de produção de vidros sob o rigor técnico da certificação ISO 9001:2015.","662","4157","","0","Moldes de Indústria Vidreira","28","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","","","","","","121658","28091","28091","10.761","","837","130","6.438","15.433","Very Hard","5.216","2","2","","25","7","0","16.670","42","18","0","3","3","0","","","","","521b971ed56ea034a6e927eb0b76f092","0.599","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/solucoes/","text/html; charset=UTF-8","200","OK","Indexable","","Serviços de Fundição e Usinagem | Metal Indianópolis","52","478","Conheça nossas soluções em ferro fundido. Oferecemos serviços de fundição e usinagem CNC integrados para peças técnicas sob especificação. Solicite cotação!","156","1004","","0","0","","0","","0","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/solucoes/","","","","","","228382","40350","40350","15.457","","965","231","4.177","3.851","Very Hard","3.300","1","1","","98","42","0","100.000","29","7","0","3","3","0","","","","","cff2afd3e8cce888beda15a8deab9ed5","2.258","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/solucoes/","2026-06-22 21:10:36"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-11-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4996","4996","4996","1.914","","0","","","","","0.000","2","4","","2","1","0","2.380","0","0","0","0","0","0","","","","","","0.181","Tue, 19 May 2026 11:56:04 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/image-11-1-convertido-de-png-1.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","text/html; charset=UTF-8","200","OK","Indexable","","Cabeçote de Compressor de Ar | Metal Indianápolis","49","456","Buscando cabeçote de compressor de ar de alta estanqueidade? Conheça os modelos em liga especial desenvolvida pela Metal Indianápolis. Faça uma cotação!","152","988","O cabeçote de compressor de ar da Metal Indianápolis é um componente-chave projetado para compressores a pistão de baixa e alta pressão, atuando diretamente no alojamento das válvulas de admissão e descarga de ar. Fabricado em ferro fundido com uma liga metálica especial desenvolvida em laboratório próprio, a peça passa por processos rigorosos em centros de usinagem avançados para assegurar um funcionamento impecável e total estanqueidade do sistema. Amplamente utilizado em locomotivas, refrigeração industrial, injetoras e sistemas de freio a ar, oferece máxima confiabilidade com a chancela da certificação ISO 9001:2015.","628","4006","","0","Cabeçote de Compressor de Ar","28","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","","","","","","121710","28119","28119","10.772","","831","130","6.392","20.966","Very Hard","5.097","2","2","","31","10","0","23.810","42","18","0","3","3","0","","","","","a326d0259609509ef121a2fbff9e1be7","0.745","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","2026-06-22 21:10:38"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-2-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","22948","22948","22948","8.791","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.405","Mon, 18 May 2026 19:27:28 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-2-2-convertido-de-png.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=4.1.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","184","184","184","0.070","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.498","Mon, 22 Jun 2026 20:32:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=4.1.1","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-1-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5542","5542","5542","2.123","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","Tue, 19 May 2026 12:22:45 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Rectangle-1-convertido-de-png.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-4-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5950","5950","5950","2.279","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.329","Tue, 19 May 2026 12:39:27 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-4-convertido-de-png.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4146","4146","4146","1.588","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.319","Tue, 19 May 2026 12:27:28 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3534","3534","3534","1.354","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.120","Tue, 19 May 2026 12:26:24 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-1.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3860","3860","3860","1.479","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Tue, 19 May 2026 12:37:41 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-3-convertido-de-png-2.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8604","8604","8604","3.296","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.095","Tue, 19 May 2026 12:26:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-2-convertido-de-png-1.webp","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-16.css?ver=1782173438","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8009","8009","8009","3.068","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Tue, 23 Jun 2026 00:10:38 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-16.css?ver=1782173438","2026-06-22 21:10:39"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-2.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6018","6018","6018","2.305","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.158","Tue, 19 May 2026 12:36:27 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Image-1-convertido-de-png-2.webp","2026-06-22 21:10:39"
